Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B Infrabuild,544281.0,ABINFRA,INE00YB01025,Construction,Civil Construction,10.85,46.42,693.1,256.21,38.07,14.86,14.86,35.83,4.13,0.75,6.34,0.52,13.84,119.77,3.33,104.21,44.66,110.54,5.16,0.0,-0.69,2.42,0.05,53.95
AB Cotspin,544522.0,ABCOTS,INE08PH01015,Textiles & Apparels,Other Textile Products,199.95,42.19,439.15,298.68,39.85,13.34,13.34,33.12,2.86,0.37,4.41,0.96,10.05,84.17,2.78,72.23,5.87,67.91,4.88,0.0,0.0,5.12,0.0,60.64
Adcounty Media.,544435.0,,INE0W1601012,Media,Web based media and service,87.0,42.36,195.78,90.8,25.52,28.11,28.9,9.46,1.83,0.25,24.37,0.03,27.74,57.94,3.62,44.63,5.36,0.0,15.79,-0.43,0.19,0.1,0.0,69.15
Aesthetik Engi.,,AESTHETIK,INE0TSF01011,Construction,Civil Construction,75.0,55.35,129.15,118.21,12.04,10.19,10.19,18.12,2.58,0.21,9.24,0.5,15.06,18.63,0.86,17.4,11.41,26.16,7.55,0.0,0.0,2.18,0.0,51.8
All E Tech,,ALLETEC,INE0M2X01012,IT - Software,Computers - Software & Consulting,134.3,43.79,271.2,137.87,24.6,17.84,17.84,10.14,1.61,0.32,13.97,0.0,17.08,151.85,10.34,22.09,9.37,0.0,28.36,-0.48,-0.21,0.01,1.13,57.37
Alphalogic Tech.,542770.0,,INE08E401029,IT - Software,Computers - Software & Consulting,42.98,53.02,269.12,50.55,8.77,17.35,17.35,53.94,5.18,3.96,8.34,0.88,10.07,66.76,2.35,7.88,2.85,4.73,3.36,0.0,0.0,4.28,0.0,56.14
Artificial Elect,526443.0,,INE072B01027,IT - Software,Software Products,92.41,53.74,255.68,150.1,49.2,32.78,32.78,6.97,2.1,,,0.9,30.13,202.55,1.59,112.62,22.68,13.05,13.51,0.07,0.0,2.22,0.0,52.61
Aurionpro Sol.,532668.0,AURIONPRO,INE132H01018,IT - Software,Computers - Software & Consulting,727.9,32.67,4022.46,1432.34,275.66,19.25,20.01,19.18,2.35,0.62,10.29,0.03,13.44,736.02,24.71,376.94,122.76,32.64,6.83,0.22,-0.27,0.23,0.27,51.7
Australian Prem,,APS,INE0P0001010,Electrical Equipment,Heavy Electrical Equipment,247.55,18.82,499.09,688.95,92.55,13.43,13.43,8.85,3.08,0.06,19.04,0.27,45.36,134.3,0.73,179.04,122.33,47.18,16.58,0.01,0.0,0.52,0.04,54.49
Autoriders Intl.,512277.0,,INE340U01010,Transport Services,Logistics Solution Provider,295.0,43.9,102.68,100.59,28.1,27.94,27.94,11.36,1.74,1.05,9.15,0.57,16.72,5.58,1.14,19.08,5.34,0.0,11.42,0.0,0.0,2.18,0.05,71.39
AVP Infracon,,AVPINFRA,INE0R9401019,Construction,Civil Construction,60.2,40.77,150.37,420.75,77.19,18.35,18.35,3.57,0.84,0.07,10.9,1.16,27.67,73.3,4.09,140.61,20.2,99.26,20.9,0.08,0.0,2.76,0.0,68.48
AWFIS Space,544181.0,AWFIS,INE108V01019,Commercial Services & Supplies,Diversified Commercial Services,266.8,35.37,1909.3,1493.48,549.76,36.81,36.81,26.92,3.46,0.51,2.62,2.72,14.01,-312.77,92.64,137.73,307.7,0.72,7.74,-1.01,0.57,5.81,0.0,58.27
Balaji Phos.,,BALAJIPHOS,INE0PQ601019,Fertilizers & Agrochemicals,Fertilizers,89.45,54.11,212.68,170.47,18.99,11.14,11.14,20.8,2.35,1.1,7.11,0.47,11.97,72.78,0.72,67.88,19.27,57.84,7.16,-0.66,0.0,2.29,0.0,51.57
Basilic Fly Stud,,BASILIC,INE0OCC01013,Entertainment,Media & Entertainment,197.55,49.97,499.1,407.8,85.2,20.89,20.89,9.78,1.5,0.43,12.55,0.32,19.05,193.8,7.4,138.2,23.6,0.0,14.79,0.02,-0.03,1.34,0.0,61.25
